2018-08-01 00:00:00,468.846793564145
2018-08-01 00:15:00,414.2254162658427
2018-08-01 00:30:00,447.35029502883407
2018-08-01 00:45:00,435.45837679818305
2018-08-01 01:00:00,461.91969548420116
2018-08-01 01:15:00,420.4757301607801
2018-08-01 01:30:00,422.8860245276037
2018-08-01 01:45:00,383.2002271511156
2018-08-01 02:00:00,403.9391568247308
2018-08-01 02:15:00,415.43256362233956
2018-08-01 02:30:00,385.36528049790206
2018-08-01 02:45:00,345.22687679205904
2018-08-01 03:00:00,390.44624390987923
2018-08-01 03:15:00,377.73588989196196
2018-08-01 03:30:00,411.2769970023694
2018-08-01 03:45:00,412.7917820952591
2018-08-01 04:00:00,393.20654043986735
2018-08-01 04:15:00,402.81672508789563
2018-08-01 04:30:00,399.1498490368318
2018-08-01 04:45:00,494.19329372832783
2018-08-01 05:00:00,464.8333485957152
2018-08-01 05:15:00,429.17114813599176
2018-08-01 05:30:00,479.5724053217815
2018-08-01 05:45:00,513.5356313980365
2018-08-01 06:00:00,523.1535636134549
2018-08-01 06:15:00,533.6623635816695
2018-08-01 06:30:00,624.2014504249314
2018-08-01 06:45:00,570.2433314610879
2018-08-01 07:00:00,644.0389845636548
2018-08-01 07:15:00,617.5837403461124
2018-08-01 07:30:00,903.9006904408114
2018-08-01 07:45:00,932.5193186583706
2018-08-01 08:00:00,1171.9763417699703
2018-08-01 08:15:00,1207.868279049222
2018-08-01 08:30:00,1092.0533128575903
2018-08-01 08:45:00,1155.4718240769798
2018-08-01 09:00:00,1191.1202049543049
2018-08-01 09:15:00,1264.0534658156337
2018-08-01 09:30:00,1171.5050891910855
2018-08-01 09:45:00,1175.911372486527
2018-08-01 10:00:00,1287.7064342088636
2018-08-01 10:15:00,1300.029001231564
2018-08-01 10:30:00,1115.2401697526
2018-08-01 10:45:00,1060.420195334143
2018-08-01 11:00:00,994.5424356257577
2018-08-01 11:15:00,1044.760492751712
2018-08-01 11:30:00,1086.5618201746047
2018-08-01 11:45:00,1077.4226962604164
2018-08-01 12:00:00,1062.126751564495
2018-08-01 12:15:00,1130.7679032021492
2018-08-01 12:30:00,981.8738878244756
2018-08-01 12:45:00,957.1709966277349
2018-08-01 13:00:00,987.5237806471416
2018-08-01 13:15:00,1124.1986357442813
2018-08-01 13:30:00,1153.4086285595677
2018-08-01 13:45:00,1181.6630228439074
2018-08-01 14:00:00,1241.2764072327977
2018-08-01 14:15:00,1349.188372595876
2018-08-01 14:30:00,1243.097923458343
2018-08-01 14:45:00,1200.1673759238247
2018-08-01 15:00:00,1174.9816238014146
2018-08-01 15:15:00,1209.5419351149733
2018-08-01 15:30:00,1363.0693375314174
2018-08-01 15:45:00,1090.3149119964733
2018-08-01 16:00:00,1149.7504531423397
2018-08-01 16:15:00,1090.1964462595477
2018-08-01 16:30:00,989.5256423127919
2018-08-01 16:45:00,750.4949883420521
2018-08-01 17:00:00,730.0241774771657
2018-08-01 17:15:00,783.7993540203672
2018-08-01 17:30:00,705.9207571563463
2018-08-01 17:45:00,819.7593039002193
2018-08-01 18:00:00,684.2526926176017
2018-08-01 18:15:00,750.7516914646106
2018-08-01 18:30:00,743.8661695467647
2018-08-01 18:45:00,622.7300801923735
2018-08-01 19:00:00,627.8535861403865
2018-08-01 19:15:00,635.8167211924685
2018-08-01 19:30:00,656.8700685147305
2018-08-01 19:45:00,626.624141269242
2018-08-01 20:00:00,561.0332671918138
2018-08-01 20:15:00,631.3706504821605
2018-08-01 20:30:00,561.0915930474695
2018-08-01 20:45:00,582.6491529178275
2018-08-01 21:00:00,523.7439075159658
2018-08-01 21:15:00,514.9631129971141
2018-08-01 21:30:00,517.9337972765893
2018-08-01 21:45:00,528.0155763614188
2018-08-01 22:00:00,516.0615734589588
2018-08-01 22:15:00,482.12179194716884
2018-08-01 22:30:00,455.1291634187419
2018-08-01 22:45:00,465.8345504152136
2018-08-01 23:00:00,478.8558388931276
2018-08-01 23:15:00,476.2254235319168
2018-08-01 23:30:00,443.53081399071306
2018-08-01 23:45:00,417.6147044012123
2018-08-02 00:00:00,450.6220891556614
2018-08-02 00:15:00,451.7483537024365
2018-08-02 00:30:00,430.9609408648349
2018-08-02 00:45:00,427.79757947969847
2018-08-02 01:00:00,396.65445413050145
2018-08-02 01:15:00,405.9568223141346
2018-08-02 01:30:00,406.75127440242613
2018-08-02 01:45:00,413.16465077657955
2018-08-02 02:00:00,374.3309619258291
2018-08-02 02:15:00,474.14871813731355
2018-08-02 02:30:00,393.1721666327625
2018-08-02 02:45:00,430.4868590807067
2018-08-02 03:00:00,409.34220561650795
2018-08-02 03:15:00,404.3777737168832
2018-08-02 03:30:00,399.4058878866949
2018-08-02 03:45:00,443.16631798722193
2018-08-02 04:00:00,407.7720075678367
2018-08-02 04:15:00,407.8179218322497
2018-08-02 04:30:00,433.3306997045918
2018-08-02 04:45:00,405.1910392327394
2018-08-02 05:00:00,446.23619470928276
2018-08-02 05:15:00,480.33732913569014
2018-08-02 05:30:00,488.039603466559
2018-08-02 05:45:00,502.51290090688025
2018-08-02 06:00:00,563.5030435825543
2018-08-02 06:15:00,543.2241183771216
2018-08-02 06:30:00,529.025712998868
2018-08-02 06:45:00,512.2768507605282
2018-08-02 07:00:00,582.8410347761993
2018-08-02 07:15:00,546.7896409160983
2018-08-02 07:30:00,687.1150284298731
2018-08-02 07:45:00,931.943544058815
2018-08-02 08:00:00,1115.5356974003378
2018-08-02 08:15:00,1200.555624116153
2018-08-02 08:30:00,1258.7328421588268
2018-08-02 08:45:00,1198.557285101988
